date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:30:21	4168/4168	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Oct%202022%2014:19:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=6b9b3ca668420c3d807c332c51ee7f2c	C:/Users/ihtre/OneDrive/Desktop/classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time0931.png	(from https://www.classcentral.com/)
12:30:22	35437/35437	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2013:23:56%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=8ddc221d6528da20924c85c064e17572	C:/Users/ihtre/OneDrive/Desktop/classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time45d9.png	(from https://www.classcentral.com/)
12:30:23	198688/198688	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:04:39%20GMT	https://www.classcentral.com/report/most-popular-online-courses/	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/report/most-popular-online-courses/index.html	(from https://www.classcentral.com/)
12:30:27	145468/145468	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:04:54%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
12:30:27	153592/153592	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:04:57%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
12:30:27	176885/176885	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:00%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
12:30:27	817701/817701	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:00:24%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
12:30:28	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2012:57:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/Users/ihtre/OneDrive/Desktop/classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
12:30:28	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Mar%202023%2012:09:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/ihtre/OneDrive/Desktop/classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
12:30:28	5751/5751	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2023:45:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/ihtre/OneDrive/Desktop/classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
12:30:28	178749/178749	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:03%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
12:30:28	96645/96645	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2022:30:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/ihtre/OneDrive/Desktop/classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
12:30:28	6083/6083	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2015:46:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/ihtre/OneDrive/Desktop/classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
12:30:29	93874/93874	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2012:09:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/ihtre/OneDrive/Desktop/classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
12:30:29	6773/6773	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2009:30:26%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/ihtre/OneDrive/Desktop/classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
12:30:29	29596/29596	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2012:09:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/ihtre/OneDrive/Desktop/classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
12:30:33	512885/512885	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2008:53:42%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
12:30:33	188155/188155	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2008:51:54%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
12:30:33	412870/412870	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2008:49:50%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
12:30:34	836895/836895	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:00:31%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
12:30:34	378/378	---MC-	302	error ('Found')	text/html	date:Thu,%2002%20Mar%202023%2007:00:34%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
12:30:35	486/486	---MC-	302	error ('Found')	text/html	date:Thu,%2002%20Mar%202023%2007:00:36%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
12:30:36	772494/772494	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:00:35%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
12:30:36	140923/140923	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:29%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
12:30:38	841711/841711	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:00:37%20GMT	https://www.classcentral.com/subject/ai	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
12:30:38	826938/826938	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:00:38%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
12:30:39	7788/7788	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:39%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
12:30:40	773143/773143	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:00:39%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
12:30:40	7762/7762	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:41%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
12:30:41	7699/7699	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:41%20GMT	https://www.classcentral.com/subject/devops	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/devops	(from https://www.classcentral.com/)
12:30:41	7920/7920	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:42%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/deep-learning.4f.delayed	(from https://www.classcentral.com/)
12:30:41	7938/7938	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:42%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
12:30:42	768882/768882	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:00:41%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/computer-networking.html	(from https://www.classcentral.com/)
12:30:42	7786/7786	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:43%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/quantum-computing	(from https://www.classcentral.com/)
12:30:44	8009/8009	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:44%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
12:30:44	7928/7928	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:45%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/blockchain.54.delayed	(from https://www.classcentral.com/)
12:30:44	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:45%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
12:30:45	745565/745565	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:00:44%20GMT	https://www.classcentral.com/subject/hci	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/hci.html	(from https://www.classcentral.com/)
12:30:45	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:46%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/computer-graphics.56.delayed	(from https://www.classcentral.com/)
12:30:45	7807/7807	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:46%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/nutrition-and-wellness	(from https://www.classcentral.com/)
12:30:47	7941/7941	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:48%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/public-health.59.delayed	(from https://www.classcentral.com/)
12:30:48	7931/7931	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:48%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/health-care.5a.delayed	(from https://www.classcentral.com/)
12:30:48	7893/7893	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:49%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/nursing.5b.delayed	(from https://www.classcentral.com/)
12:30:48	827581/827581	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:00:48%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/disease-and-disorders.html	(from https://www.classcentral.com/)
12:30:49	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:49%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/anatomy.5c.delayed	(from https://www.classcentral.com/)
12:30:50	7855/7855	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:51%20GMT	https://www.classcentral.com/subject/cme	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/cme.5e.delayed	(from https://www.classcentral.com/)
12:30:50	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:51%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/statistics.5f.delayed	(from https://www.classcentral.com/)
12:30:51	8039/8039	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:51%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/foundations-of-mathematics.60.delayed	(from https://www.classcentral.com/)
12:30:51	741352/741352	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:00:51%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/veterinary-science.html	(from https://www.classcentral.com/)
12:30:51	7918/7918	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:52%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/calculus.61.delayed	(from https://www.classcentral.com/)
12:30:51	7799/7799	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:52%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/discrete-mathematics	(from https://www.classcentral.com/)
12:30:52	7917/7917	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:53%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/trigonometry.63.delayed	(from https://www.classcentral.com/)
12:30:54	7915/7915	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:54%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/algebra.65.delayed	(from https://www.classcentral.com/)
12:30:54	7931/7931	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:55%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/precalculus.66.delayed	(from https://www.classcentral.com/)
12:30:54	7920/7920	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:55%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/number-theory.67.delayed	(from https://www.classcentral.com/)
12:30:55	753122/753122	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:00:54%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/geometry.html	(from https://www.classcentral.com/)
12:30:55	7941/7941	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:56%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/combinatorics.68.delayed	(from https://www.classcentral.com/)
12:30:55	7772/7772	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:56%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/mathematical-logic	(from https://www.classcentral.com/)
12:30:57	8014/8014	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:58%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/management-and-leadership.6b.delayed	(from https://www.classcentral.com/)
12:30:57	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:58%20GMT	https://www.classcentral.com/subject/finance	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/finance.6c.delayed	(from https://www.classcentral.com/)
12:30:57	7954/7954	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:58%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/entrepreneurship.6d.delayed	(from https://www.classcentral.com/)
12:30:58	649501/649501	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:00:57%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/linear-programming.html	(from https://www.classcentral.com/)
12:30:58	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:59%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/marketing.6e.delayed	(from https://www.classcentral.com/)
12:30:58	7778/7778	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:59%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/strategic-management	(from https://www.classcentral.com/)
12:30:58	7936/7936	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:00:59%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/industry-specific.70.delayed	(from https://www.classcentral.com/)
12:31:00	7928/7928	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:01%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/accounting.72.delayed	(from https://www.classcentral.com/)
12:31:01	7951/7951	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:02%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/human-resources.73.delayed	(from https://www.classcentral.com/)
12:31:01	776199/776199	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:01:01%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/business-intelligence.html	(from https://www.classcentral.com/)
12:31:01	7985/7985	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:02%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/project-management.74.delayed	(from https://www.classcentral.com/)
12:31:02	7692/7692	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:02%20GMT	https://www.classcentral.com/subject/sales	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/sales	(from https://www.classcentral.com/)
12:31:02	7951/7951	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:03%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/design-thinking.76.delayed	(from https://www.classcentral.com/)
12:31:04	7972/7972	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:04%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/risk-management.78.delayed	(from https://www.classcentral.com/)
12:31:04	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:05%20GMT	https://www.classcentral.com/subject/csr	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/csr.79.delayed	(from https://www.classcentral.com/)
12:31:04	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:05%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/customer-service.7a.delayed	(from https://www.classcentral.com/)
12:31:05	775781/775781	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:01:04%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/business-software.html	(from https://www.classcentral.com/)
12:31:05	7712/7712	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:06%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/nonprofit	(from https://www.classcentral.com/)
12:31:05	7907/7907	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:06%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/innovation.7c.delayed	(from https://www.classcentral.com/)
12:31:07	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:08%20GMT	https://www.classcentral.com/subject/history	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/history.7e.delayed	(from https://www.classcentral.com/)
12:31:07	7928/7928	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:08%20GMT	https://www.classcentral.com/subject/literature	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/literature.7f.delayed	(from https://www.classcentral.com/)
12:31:07	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:08%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/language-learning.80.delayed	(from https://www.classcentral.com/)
12:31:08	7951/7951	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:08%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/grammar-writing.81.delayed	(from https://www.classcentral.com/)
12:31:08	746684/746684	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2007:01:07%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/operations-management.html	(from https://www.classcentral.com/)
12:31:08	7907/7907	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:09%20GMT	https://www.classcentral.com/subject/philosophy	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/philosophy.82.delayed	(from https://www.classcentral.com/)
12:31:09	7705/7705	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:09%20GMT	https://www.classcentral.com/subject/religion	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/religion	(from https://www.classcentral.com/)
12:31:10	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2007:01:11%20GMT	https://www.classcentral.com/subject/culture	C:/Users/ihtre/OneDrive/Desktop/classCentral/www.classcentral.com/subject/culture.85.delayed	(from https://www.classcentral.com/)
